V1,location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label
85,561,22,44913,62,"1,31,56,62,44913",4,1,1,90,Oryol oblast,Oryol oblast,Oryol,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44913,1154,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Oryol oblast
86,561,22,44957,62,"1,31,56,62,44957",4,1,1,91,Penza oblast,Penza oblast,Penza,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44957,1156,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Penza oblast
87,561,22,44953,62,"1,31,56,62,44953",4,1,1,92,Perm kray,Perm kray,Perm,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44953,1157,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Perm krai
88,561,22,44981,62,"1,31,56,62,44981",4,1,1,93,Primorsky kray,Primorsky kray,Primorsky,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44981,1105,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Primorye krai
89,561,22,44930,62,"1,31,56,62,44930",4,1,1,94,Pskov oblast,Pskov oblast,Pskov,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44930,1158,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Pskov oblast
90,561,22,44932,62,"1,31,56,62,44932",4,1,1,95,Republic of Adygeya,Republic of Adygeya,Adygeya,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44932,1179,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Adygeya
91,561,22,44967,62,"1,31,56,62,44967",4,1,1,96,Republic of Altai,Republic of Altai,Altai,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44967,1184,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Altay
92,561,22,44947,62,"1,31,56,62,44947",4,1,1,97,Republic of Bashkortostan,Republic of Bashkortostan,Bashkortostan,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44947,1180,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Bashkortostan
93,561,22,44968,62,"1,31,56,62,44968",4,1,1,98,Republic of Buryatia,Republic of Buryatia,Buryatia,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44968,1181,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Buryatia
94,561,22,44940,62,"1,31,56,62,44940",4,1,1,99,Republic of Dagestan,Republic of Dagestan,Dagestan,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44940,1182,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Dagestan
95,561,22,44941,62,"1,31,56,62,44941",4,1,1,100,Republic of Ingushetia,Republic of Ingushetia,Ingushetia,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44941,1126,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Ingushetia
96,561,22,44933,62,"1,31,56,62,44933",4,1,1,101,Republic of Kalmykia,Republic of Kalmykia,Kalmykia,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44933,1185,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Kalmykia
97,561,22,44921,62,"1,31,56,62,44921",4,1,1,102,Republic of Karelia,Republic of Karelia,Karelia,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44921,1186,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Karelia
98,561,22,44970,62,"1,31,56,62,44970",4,1,1,103,Republic of Khakasia,Republic of Khakasia,Khakasia,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44970,1195,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Khakasia
99,561,22,44948,62,"1,31,56,62,44948",4,1,1,104,Republic of Mariy El,Republic of Mariy El,Mari El,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44948,1188,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Mari El
100,561,22,44949,62,"1,31,56,62,44949",4,1,1,105,Republic of Mordovia,Republic of Mordovia,Mordovia,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44949,1189,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Mordovia
101,561,22,44944,62,"1,31,56,62,44944",4,1,1,106,Republic of North Ossetia-Alania,Republic of North Ossetia-Alania,Alania,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44944,1190,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of North Ossetia - Alania
102,561,22,44979,62,"1,31,56,62,44979",4,1,1,107,Republic of Sakha (Yakutia),Republic of Sakha (Yakutia),Sakha,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44979,1198,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Sakha (Yakutia)
103,561,22,44950,62,"1,31,56,62,44950",4,1,1,108,Republic of Tatarstan,Republic of Tatarstan,Tatarstan,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44950,1192,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Tatarstan
104,561,22,44969,62,"1,31,56,62,44969",4,1,1,109,Republic of Tuva,Republic of Tuva,Tuva,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44969,1193,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Tuva
105,561,22,44938,62,"1,31,56,62,44938",4,1,1,110,Rostov oblast,Rostov oblast,Rostov,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44938,1160,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Rostov oblast
106,561,22,44914,62,"1,31,56,62,44914",4,1,1,111,Ryazan oblast,Ryazan oblast,Ryazan,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44914,1161,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Ryazan oblast
107,561,22,44985,62,"1,31,56,62,44985",4,1,1,112,Sakhalin oblast,Sakhalin oblast,Sakhalin,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44985,1164,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Sakhalin oblast
108,561,22,44958,62,"1,31,56,62,44958",4,1,1,113,Samara oblast,Samara oblast,Samara,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44958,1136,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Samara oblast
109,561,22,44931,62,"1,31,56,62,44931",4,1,1,114,Sankt-Petersburg,Sankt-Petersburg,Sankt-Petersburg,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44931,1140,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,"St. Petersburg, city of"
110,561,22,44959,62,"1,31,56,62,44959",4,1,1,115,Saratov oblast,Saratov oblast,Saratov,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44959,1163,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Saratov oblast
111,561,22,44915,62,"1,31,56,62,44915",4,1,1,116,Smolensk oblast,Smolensk oblast,Smolensk,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44915,1166,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Smolensk oblast
112,561,22,44946,62,"1,31,56,62,44946",4,1,1,117,Stavropol kray,Stavropol kray,Stavropol,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44946,1107,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Stavropol krai
113,561,22,44962,62,"1,31,56,62,44962",4,1,1,118,Sverdlovsk oblast,Sverdlovsk oblast,Sverdlovsk,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44962,1165,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Sverdlovsk oblast
114,561,22,44916,62,"1,31,56,62,44916",4,1,1,119,Tambov oblast,Tambov oblast,Tambov,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44916,1168,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tambov oblast
115,561,22,44978,62,"1,31,56,62,44978",4,1,1,120,Tomsk oblast,Tomsk oblast,Tomsk,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44978,1169,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tomsk oblast
116,561,22,44918,62,"1,31,56,62,44918",4,1,1,121,Tula oblast,Tula oblast,Tula,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44918,1170,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tula oblast
117,561,22,44917,62,"1,31,56,62,44917",4,1,1,122,Tver oblast,Tver oblast,Tver,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44917,1128,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tver oblast
118,561,22,44965,62,"1,31,56,62,44965",4,1,1,123,Tyumen oblast without autonomous areas,Tyumen oblast without autonomous areas,Tyumen w/o auto,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44965,1171,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tyumen oblast without autonomous areas
119,561,22,44951,62,"1,31,56,62,44951",4,1,1,124,Udmurt Republic,Udmurt Republic,Udmurt,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44951,1194,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Udmurtian Republic
120,561,22,44960,62,"1,31,56,62,44960",4,1,1,125,Ulyanovsk oblast,Ulyanovsk oblast,Ulyanovsk,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44960,1173,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Ulyanovsk oblast
121,561,22,44905,62,"1,31,56,62,44905",4,1,1,126,Vladimir oblast,Vladimir oblast,Vladimir,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44905,1117,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Vladimir oblast
122,561,22,44937,62,"1,31,56,62,44937",4,1,1,127,Volgograd oblast,Volgograd oblast,Volgograd,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44937,1118,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Volgograd oblast
123,561,22,44925,62,"1,31,56,62,44925",4,1,1,128,Vologda oblast,Vologda oblast,Vologda,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44925,1119,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Vologda oblast
124,561,22,44906,62,"1,31,56,62,44906",4,1,1,129,Voronezh oblast,Voronezh oblast,Voronezh,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44906,1120,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Voronezh oblast
125,561,22,44964,62,"1,31,56,62,44964",4,1,1,130,Yamalo-Nenets autonomous area,Yamalo-Nenets autonomous area,Yamalo,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44964,271,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Yamal-Nenets Autonomous Okrug
126,561,22,44919,62,"1,31,56,62,44919",4,1,1,131,Yaroslavl oblast,Yaroslavl oblast,Yaroslavl,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44919,1178,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Yaroslavl oblast
127,561,22,44972,62,"1,31,56,62,44972",4,1,1,132,Zabaikalsk kray,Zabaikalsk kray,Zabaikalsk,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44972,1176,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Trans-Baikal krai
128,561,22,63,56,"1,31,56,63",3,1,0,133,Ukraine,Ukraine,Ukraine,2,admin0,UKR,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,UKR,UKR,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Ukraine
129,561,22,44934,63,"1,31,56,63,44934",4,1,1,134,Republic of Crimea,Republic of Crimea,Crimea,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,UKR_44934,1135,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Republic of Crimea
130,561,22,44939,63,"1,31,56,63,44939",4,1,1,135,Sevastopol,Sevastopol,Sevastopol,4,admin2,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,UKR_44939,1167,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Sevastopol
131,561,22,50559,63,"1,31,56,63,50559",4,1,1,136,Ukraine (without Crimea & Sevastopol),Ukraine (without Crimea & Sevastopol),Ukraine no Crimea & Sevastopol,13,subnational,"",31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,UKR_50559,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Ukraine (without Republic of Crimea & Sevastopol)
132,561,22,71,70,"1,64,70,71",3,1,1,139,Australia,Australia,Australia,2,admin0,AUS,64,High-income,70,Australasia,AUS,AUS,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Australia
133,561,22,72,70,"1,64,70,72",3,1,0,140,New Zealand,New Zealand,New Zealand,2,admin0,NZL,64,High-income,70,Australasia,NZL,NZL,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,New Zealand
134,561,22,44850,72,"1,64,70,72,44850",4,1,1,141,New Zealand Maori population,New Zealand Maori population,NZ Maori,17,ethnicity,"",64,High-income,70,Australasia,NZL_44850,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,New Zealand Maori population
135,561,22,44851,72,"1,64,70,72,44851",4,1,1,142,New Zealand non-Maori population,New Zealand non-Maori population,NZ non-Maori,17,ethnicity,"",64,High-income,70,Australasia,NZL_44851,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,New Zealand non-Maori population
136,561,22,66,65,"1,64,65,66",3,1,1,144,Brunei Darussalam,Brunei Darussalam,Brunei Darussalam,2,admin0,BRN,64,High-income,65,High-income Asia Pacific,BRN,BRN,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Brunei
137,561,22,67,65,"1,64,65,67",3,1,0,145,Japan,Japan,Japan,2,admin0,JPN,64,High-income,65,High-income Asia Pacific,JPN,JPN,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Japan
138,561,22,35446,67,"1,64,65,67,35446",4,1,1,146,Aichi,Aichi,Aichi,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35446,JP-23,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Aichi
139,561,22,35428,67,"1,64,65,67,35428",4,1,1,147,Akita,Akita,Akita,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35428,JP-05,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Akita
140,561,22,35425,67,"1,64,65,67,35425",4,1,1,148,Aomori,Aomori,Aomori,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35425,JP-02,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Aomori
141,561,22,35435,67,"1,64,65,67,35435",4,1,1,149,Chiba,Chiba,Chiba,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35435,JP-12,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Chiba
142,561,22,35461,67,"1,64,65,67,35461",4,1,1,150,Ehime,Ehime,Ehime,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35461,JP-38,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Ehime
143,561,22,35441,67,"1,64,65,67,35441",4,1,1,151,Fukui,Fukui,Fukui,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35441,JP-18,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Fukui
144,561,22,35463,67,"1,64,65,67,35463",4,1,1,152,Fukuoka,Fukuoka,Fukuoka,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35463,JP-40,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Fukuoka
145,561,22,35430,67,"1,64,65,67,35430",4,1,1,153,Fukushima,Fukushima,Fukushima,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35430,JP-07,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Fukushima
146,561,22,35444,67,"1,64,65,67,35444",4,1,1,154,Gifu,Gifu,Gifu,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35444,JP-21,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Gifu
147,561,22,35433,67,"1,64,65,67,35433",4,1,1,155,Gunma,Gunma,Gunma,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35433,JP-10,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Gunma
148,561,22,35457,67,"1,64,65,67,35457",4,1,1,156,Hiroshima,Hiroshima,Hiroshima,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35457,JP-34,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Hiroshima
149,561,22,35424,67,"1,64,65,67,35424",4,1,1,157,Hokkaidō,Hokkaido,Hokkaido,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35424,JP-01,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Hokkaidō
150,561,22,35451,67,"1,64,65,67,35451",4,1,1,158,Hyōgo,Hyogo,Hyogo,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35451,JP-28,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Hyōgo
151,561,22,35431,67,"1,64,65,67,35431",4,1,1,159,Ibaraki,Ibaraki,Ibaraki,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35431,JP-08,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Ibaraki
152,561,22,35440,67,"1,64,65,67,35440",4,1,1,160,Ishikawa,Ishikawa,Ishikawa,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35440,JP-17,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Ishikawa
153,561,22,35426,67,"1,64,65,67,35426",4,1,1,161,Iwate,Iwate,Iwate,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35426,JP-03,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Iwate
154,561,22,35460,67,"1,64,65,67,35460",4,1,1,162,Kagawa,Kagawa,Kagawa,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35460,JP-37,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kagawa
155,561,22,35469,67,"1,64,65,67,35469",4,1,1,163,Kagoshima,Kagoshima,Kagoshima,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35469,JP-46,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kagoshima
156,561,22,35437,67,"1,64,65,67,35437",4,1,1,164,Kanagawa,Kanagawa,Kanagawa,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35437,JP-14,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kanagawa
157,561,22,35462,67,"1,64,65,67,35462",4,1,1,165,Kōchi,Kochi,Kochi,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35462,JP-39,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kōchi
158,561,22,35466,67,"1,64,65,67,35466",4,1,1,166,Kumamoto,Kumamoto,Kumamoto,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35466,JP-43,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kumamoto
159,561,22,35449,67,"1,64,65,67,35449",4,1,1,167,Kyōto,Kyoto,Kyoto,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35449,JP-26,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kyōto
160,561,22,35447,67,"1,64,65,67,35447",4,1,1,168,Mie,Mie,Mie,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35447,JP-24,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Mie
161,561,22,35427,67,"1,64,65,67,35427",4,1,1,169,Miyagi,Miyagi,Miyagi,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35427,JP-04,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Miyagi
162,561,22,35468,67,"1,64,65,67,35468",4,1,1,170,Miyazaki,Miyazaki,Miyazaki,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35468,JP-45,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Miyazaki
163,561,22,35443,67,"1,64,65,67,35443",4,1,1,171,Nagano,Nagano,Nagano,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35443,JP-20,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nagano
164,561,22,35465,67,"1,64,65,67,35465",4,1,1,172,Nagasaki,Nagasaki,Nagasaki,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35465,JP-42,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nagasaki
165,561,22,35452,67,"1,64,65,67,35452",4,1,1,173,Nara,Nara,Nara,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35452,JP-29,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nara
166,561,22,35438,67,"1,64,65,67,35438",4,1,1,174,Niigata,Niigata,Niigata,4,admin2,"",64,High-income,65,High-income Asia Pacific,JPN_35438,JP-15,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Niigata
